omega,radiating_dof,influenced_dof,wave_direction,added_mass,radiation_damping,diffraction_force_real,diffraction_force_imag,Froude_Krylov_force_real,Froude_Krylov_force_imag,excitation_force_real,excitation_force_imag,inertia_matrix,hydrostatic_stiffness,RAO_real,RAO_imag,g,rho,body_name,water_depth,forward_speed,freq,period,wavenumber,wavelength
1.5,Surge,Surge,0.2617993877991494,9990504216.49665,-8339042.109964542,-11205281.775444955,4006404.5191293037,3.2181434409381926,0.33704482880596065,-11205278.557301514,4006404.856174133,1419529153545.4512,0.0,3.715093034226806e-06,-1.7292307471651413e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Surge,Surge,0.5235987755982988,9990504216.49665,-8339042.109964542,13617384.985231325,-9492681.131950535,-1.5272984074631122,-0.5931197530924694,13617383.457932917,-9492681.725070288,1419529153545.4512,0.0,-3.626417955111958e-06,2.819931547372782e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Surge,Surge,1.5707963267948966,9990504216.49665,-8339042.109964542,2597764.8591425484,-15032495.972610192,0.236891929860353,-1.7023279679315462,2597765.0960344784,-15032497.67493816,1419529153545.4512,0.0,-1.3612551258367836e-06,5.442025351429415e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Surge,Surge,3.141592653589793,9990504216.49665,-8339042.109964542,14500792.046384312,-10605094.267077178,2.835654552979298,1.1343190556216212,14500794.882038865,-10605093.132758122,1419529153545.4512,0.0,-5.2351534564088535e-06,3.136231649796091e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Surge,Sway,0.2617993877991494,172750000.83657667,-757612.7320228816,-2814029.5751270372,-824068.641831802,-0.6078835047735592,5.693800193343109,-2814030.183010542,-824062.9480316086,0.0,0.0,3.715093034226806e-06,-1.7292307471651413e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Surge,Sway,0.5235987755982988,172750000.83657667,-757612.7320228816,1635862.9855508353,-4805762.05464501,2.2906979042633395,0.5073594409264452,1635865.2762487396,-4805761.547285569,0.0,0.0,-3.626417955111958e-06,2.819931547372782e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Surge,Sway,1.5707963267948966,172750000.83657667,-757612.7320228816,160061.18448583805,-4672835.476975309,-0.3544750732371348,1.0063183587082136,160060.83001076482,-4672834.47065695,0.0,0.0,-1.3612551258367836e-06,5.442025351429415e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Surge,Sway,3.141592653589793,172750000.83657667,-757612.7320228816,-3603847.228221139,-935270.8658904631,0.4056873065469536,2.7957652892066784,-3603846.8225338324,-935268.0701251739,0.0,0.0,-5.2351534564088535e-06,3.136231649796091e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Surge,Heave,0.2617993877991494,21781828295.039295,7471137.809422318,-1651372735.8820362,-2980229708.787182,1591728244.1008782,2935519938.6110706,-59644491.78115797,-44709770.17611122,0.0,0.0,3.715093034226806e-06,-1.7292307471651413e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Surge,Heave,0.5235987755982988,21781828295.039295,7471137.809422318,1040121912.8278704,911368986.2601346,-1011813234.3486553,-958649895.1370687,28308678.479215026,-47280908.87693417,0.0,0.0,-3.626417955111958e-06,2.819931547372782e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Surge,Heave,1.5707963267948966,21781828295.039295,7471137.809422318,-11099974660.059015,1096788751.7047496,11052113707.268671,-1029006726.1854702,-47860952.79034424,67782025.51927936,0.0,0.0,-1.3612551258367836e-06,5.442025351429415e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Surge,Heave,3.141592653589793,21781828295.039295,7471137.809422318,-1732417280.3512673,115409129.96046323,1659882746.2604253,-89478345.55893932,-72534534.09084201,25930784.401523903,0.0,0.0,-5.2351534564088535e-06,3.136231649796091e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Surge,Roll,0.2617993877991494,-3763406160262.7456,-2535409557.3944,-1098952242973.0637,-681788433831.179,1089558137945.9176,684530389487.5382,-9394105027.146118,2741955656.359253,0.0,0.0,3.715093034226806e-06,-1.7292307471651413e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Surge,Roll,0.5235987755982988,-3763406160262.7456,-2535409557.3944,236041593672.3596,286728367273.89606,-233642554387.4685,-275333567111.0871,2399039284.891083,11394800162.80896,0.0,0.0,-3.626417955111958e-06,2.819931547372782e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Surge,Roll,1.5707963267948966,-3763406160262.7456,-2535409557.3944,105239306083.92737,-81387235263.35713,-95171458353.42032,88470076834.3458,10067847730.50705,7082841570.988663,0.0,0.0,-1.3612551258367836e-06,5.442025351429415e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Surge,Roll,3.141592653589793,-3763406160262.7456,-2535409557.3944,1375412184442.087,-247782753197.84863,-1363889517590.7756,231698814583.12643,11522666851.31128,-16083938614.722198,0.0,0.0,-5.2351534564088535e-06,3.136231649796091e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Surge,Pitch,0.2617993877991494,21762988978897.684,19480216615.98169,1056829319556.4371,-426289326719.2259,-993821490394.6876,391822252078.362,63007829161.74951,-34467074640.86389,0.0,0.0,3.715093034226806e-06,-1.7292307471651413e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Surge,Pitch,0.5235987755982988,21762988978897.684,19480216615.98169,-601433933840.6661,3197716315468.7935,669197950742.3806,-3176739564040.803,67764016901.71448,20976751427.990234,0.0,0.0,-3.626417955111958e-06,2.819931547372782e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Surge,Pitch,1.5707963267948966,21762988978897.684,19480216615.98169,-10909774189088.984,461398365410.29297,10873661438360.97,-396784586608.49713,-36112750728.01367,64613778801.79584,0.0,0.0,-1.3612551258367836e-06,5.442025351429415e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Surge,Pitch,3.141592653589793,21762988978897.684,19480216615.98169,1185453428826.9036,-3048828570295.258,-1227422641229.068,2995347645694.151,-41969212402.16455,-53480924601.10693,0.0,0.0,-5.2351534564088535e-06,3.136231649796091e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Surge,Yaw,0.2617993877991494,-2950085419020.935,-2913884077.588284,-7269250305.959955,777622824.5937982,683.9460676444145,109.8048856980397,-7269249622.013887,777622934.3986839,-0.0,0.0,3.715093034226806e-06,-1.7292307471651413e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Surge,Yaw,0.5235987755982988,-2950085419020.935,-2913884077.588284,6351858474.51852,-5839683753.419765,1588.1689396876016,-2979.7075630461118,6351860062.68746,-5839686733.127329,-0.0,0.0,-3.626417955111958e-06,2.819931547372782e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Surge,Yaw,1.5707963267948966,-2950085419020.935,-2913884077.588284,1936115713.9786928,-6390347791.162025,-616.5031136229344,-4834.765803868413,1936115097.4755793,-6390352625.92783,-0.0,0.0,-1.3612551258367836e-06,5.442025351429415e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Surge,Yaw,3.141592653589793,-2950085419020.935,-2913884077.588284,3938524817.9915285,-8907403287.067535,1090.1128179504724,-1393.5572065586493,3938525908.1043463,-8907404680.624743,-0.0,0.0,-5.2351534564088535e-06,3.136231649796091e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Sway,Surge,0.2617993877991494,-150484827.6778005,4414881.007999862,-11205281.775444955,4006404.5191293037,3.2181434409381926,0.33704482880596065,-11205278.557301514,4006404.856174133,0.0,0.0,6.140173400625404e-07,2.930883196214214e-07,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Sway,Surge,0.5235987755982988,-150484827.6778005,4414881.007999862,13617384.985231325,-9492681.131950535,-1.5272984074631122,-0.5931197530924694,13617383.457932917,-9492681.725070288,0.0,0.0,-4.206718440783938e-07,1.6397192266406187e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Sway,Surge,1.5707963267948966,-150484827.6778005,4414881.007999862,2597764.8591425484,-15032495.972610192,0.236891929860353,-1.7023279679315462,2597765.0960344784,-15032497.67493816,0.0,0.0,1.716477464440129e-07,1.5107110050460057e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Sway,Surge,3.141592653589793,-150484827.6778005,4414881.007999862,14500792.046384312,-10605094.267077178,2.835654552979298,1.1343190556216212,14500794.882038865,-10605093.132758122,0.0,0.0,1.2787368819738666e-06,-7.80325081917503e-08,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Sway,Sway,0.2617993877991494,132407009505.07028,1883736.5649946996,-2814029.5751270372,-824068.641831802,-0.6078835047735592,5.693800193343109,-2814030.183010542,-824062.9480316086,1419529153545.4512,0.0,6.140173400625404e-07,2.930883196214214e-07,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Sway,Sway,0.5235987755982988,132407009505.07028,1883736.5649946996,1635862.9855508353,-4805762.05464501,2.2906979042633395,0.5073594409264452,1635865.2762487396,-4805761.547285569,1419529153545.4512,0.0,-4.206718440783938e-07,1.6397192266406187e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Sway,Sway,1.5707963267948966,132407009505.07028,1883736.5649946996,160061.18448583805,-4672835.476975309,-0.3544750732371348,1.0063183587082136,160060.83001076482,-4672834.47065695,1419529153545.4512,0.0,1.716477464440129e-07,1.5107110050460057e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Sway,Sway,3.141592653589793,132407009505.07028,1883736.5649946996,-3603847.228221139,-935270.8658904631,0.4056873065469536,2.7957652892066784,-3603846.8225338324,-935268.0701251739,1419529153545.4512,0.0,1.2787368819738666e-06,-7.80325081917503e-08,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Sway,Heave,0.2617993877991494,-19668704.61040391,-9122112.308995025,-1651372735.8820362,-2980229708.787182,1591728244.1008782,2935519938.6110706,-59644491.78115797,-44709770.17611122,0.0,0.0,6.140173400625404e-07,2.930883196214214e-07,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Sway,Heave,0.5235987755982988,-19668704.61040391,-9122112.308995025,1040121912.8278704,911368986.2601346,-1011813234.3486553,-958649895.1370687,28308678.479215026,-47280908.87693417,0.0,0.0,-4.206718440783938e-07,1.6397192266406187e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Sway,Heave,1.5707963267948966,-19668704.61040391,-9122112.308995025,-11099974660.059015,1096788751.7047496,11052113707.268671,-1029006726.1854702,-47860952.79034424,67782025.51927936,0.0,0.0,1.716477464440129e-07,1.5107110050460057e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Sway,Heave,3.141592653589793,-19668704.61040391,-9122112.308995025,-1732417280.3512673,115409129.96046323,1659882746.2604253,-89478345.55893932,-72534534.09084201,25930784.401523903,0.0,0.0,1.2787368819738666e-06,-7.80325081917503e-08,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Sway,Roll,0.2617993877991494,19010734953322.33,-1289520041.1149442,-1098952242973.0637,-681788433831.179,1089558137945.9176,684530389487.5382,-9394105027.146118,2741955656.359253,-0.0,0.0,6.140173400625404e-07,2.930883196214214e-07,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Sway,Roll,0.5235987755982988,19010734953322.33,-1289520041.1149442,236041593672.3596,286728367273.89606,-233642554387.4685,-275333567111.0871,2399039284.891083,11394800162.80896,-0.0,0.0,-4.206718440783938e-07,1.6397192266406187e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Sway,Roll,1.5707963267948966,19010734953322.33,-1289520041.1149442,105239306083.92737,-81387235263.35713,-95171458353.42032,88470076834.3458,10067847730.50705,7082841570.988663,-0.0,0.0,1.716477464440129e-07,1.5107110050460057e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Sway,Roll,3.141592653589793,19010734953322.33,-1289520041.1149442,1375412184442.087,-247782753197.84863,-1363889517590.7756,231698814583.12643,11522666851.31128,-16083938614.722198,-0.0,0.0,1.2787368819738666e-06,-7.80325081917503e-08,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Sway,Pitch,0.2617993877991494,165758069958.9273,-12957640950.728956,1056829319556.4371,-426289326719.2259,-993821490394.6876,391822252078.362,63007829161.74951,-34467074640.86389,0.0,0.0,6.140173400625404e-07,2.930883196214214e-07,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Sway,Pitch,0.5235987755982988,165758069958.9273,-12957640950.728956,-601433933840.6661,3197716315468.7935,669197950742.3806,-3176739564040.803,67764016901.71448,20976751427.990234,0.0,0.0,-4.206718440783938e-07,1.6397192266406187e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Sway,Pitch,1.5707963267948966,165758069958.9273,-12957640950.728956,-10909774189088.984,461398365410.29297,10873661438360.97,-396784586608.49713,-36112750728.01367,64613778801.79584,0.0,0.0,1.716477464440129e-07,1.5107110050460057e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Sway,Pitch,3.141592653589793,165758069958.9273,-12957640950.728956,1185453428826.9036,-3048828570295.258,-1227422641229.068,2995347645694.151,-41969212402.16455,-53480924601.10693,0.0,0.0,1.2787368819738666e-06,-7.80325081917503e-08,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Sway,Yaw,0.2617993877991494,-12581016938092.38,2380627655.7224693,-7269250305.959955,777622824.5937982,683.9460676444145,109.8048856980397,-7269249622.013887,777622934.3986839,0.0,0.0,6.140173400625404e-07,2.930883196214214e-07,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Sway,Yaw,0.5235987755982988,-12581016938092.38,2380627655.7224693,6351858474.51852,-5839683753.419765,1588.1689396876016,-2979.7075630461118,6351860062.68746,-5839686733.127329,0.0,0.0,-4.206718440783938e-07,1.6397192266406187e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Sway,Yaw,1.5707963267948966,-12581016938092.38,2380627655.7224693,1936115713.9786928,-6390347791.162025,-616.5031136229344,-4834.765803868413,1936115097.4755793,-6390352625.92783,0.0,0.0,1.716477464440129e-07,1.5107110050460057e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Sway,Yaw,3.141592653589793,-12581016938092.38,2380627655.7224693,3938524817.9915285,-8907403287.067535,1090.1128179504724,-1393.5572065586493,3938525908.1043463,-8907404680.624743,0.0,0.0,1.2787368819738666e-06,-7.80325081917503e-08,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Heave,Surge,0.2617993877991494,16489343.082847424,-7750013.71320296,-11205281.775444955,4006404.5191293037,3.2181434409381926,0.33704482880596065,-11205278.557301514,4006404.856174133,0.0,0.0,1.876908979233914e-05,1.4162347243728342e-05,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Heave,Surge,0.5235987755982988,16489343.082847424,-7750013.71320296,13617384.985231325,-9492681.131950535,-1.5272984074631122,-0.5931197530924694,13617383.457932917,-9492681.725070288,0.0,0.0,-9.020227509741869e-06,1.4912613975094165e-05,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Heave,Surge,1.5707963267948966,16489343.082847424,-7750013.71320296,2597764.8591425484,-15032495.972610192,0.236891929860353,-1.7023279679315462,2597765.0960344784,-15032497.67493816,0.0,0.0,1.5158351005520434e-05,-2.1489117877188286e-05,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Heave,Surge,3.141592653589793,16489343.082847424,-7750013.71320296,14500792.046384312,-10605094.267077178,2.835654552979298,1.1343190556216212,14500794.882038865,-10605093.132758122,0.0,0.0,2.2961878653788714e-05,-8.13175908749068e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Heave,Sway,0.2617993877991494,1311794.5157068653,-1444353.0108314045,-2814029.5751270372,-824068.641831802,-0.6078835047735592,5.693800193343109,-2814030.183010542,-824062.9480316086,0.0,0.0,1.876908979233914e-05,1.4162347243728342e-05,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Heave,Sway,0.5235987755982988,1311794.5157068653,-1444353.0108314045,1635862.9855508353,-4805762.05464501,2.2906979042633395,0.5073594409264452,1635865.2762487396,-4805761.547285569,0.0,0.0,-9.020227509741869e-06,1.4912613975094165e-05,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Heave,Sway,1.5707963267948966,1311794.5157068653,-1444353.0108314045,160061.18448583805,-4672835.476975309,-0.3544750732371348,1.0063183587082136,160060.83001076482,-4672834.47065695,0.0,0.0,1.5158351005520434e-05,-2.1489117877188286e-05,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Heave,Sway,3.141592653589793,1311794.5157068653,-1444353.0108314045,-3603847.228221139,-935270.8658904631,0.4056873065469536,2.7957652892066784,-3603846.8225338324,-935268.0701251739,0.0,0.0,2.2961878653788714e-05,-8.13175908749068e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Heave,Heave,0.2617993877991494,-12548153842.607492,215470298.75243843,-1651372735.8820362,-2980229708.787182,1591728244.1008782,2935519938.6110706,-59644491.78115797,-44709770.17611122,1419529153545.4512,-240933.5302280764,1.876908979233914e-05,1.4162347243728342e-05,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Heave,Heave,0.5235987755982988,-12548153842.607492,215470298.75243843,1040121912.8278704,911368986.2601346,-1011813234.3486553,-958649895.1370687,28308678.479215026,-47280908.87693417,1419529153545.4512,-240933.5302280764,-9.020227509741869e-06,1.4912613975094165e-05,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Heave,Heave,1.5707963267948966,-12548153842.607492,215470298.75243843,-11099974660.059015,1096788751.7047496,11052113707.268671,-1029006726.1854702,-47860952.79034424,67782025.51927936,1419529153545.4512,-240933.5302280764,1.5158351005520434e-05,-2.1489117877188286e-05,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Heave,Heave,3.141592653589793,-12548153842.607492,215470298.75243843,-1732417280.3512673,115409129.96046323,1659882746.2604253,-89478345.55893932,-72534534.09084201,25930784.401523903,1419529153545.4512,-240933.5302280764,2.2961878653788714e-05,-8.13175908749068e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Heave,Roll,0.2617993877991494,1203043048.183672,3231574963.828031,-1098952242973.0637,-681788433831.179,1089558137945.9176,684530389487.5382,-9394105027.146118,2741955656.359253,0.0,26928716.645272706,1.876908979233914e-05,1.4162347243728342e-05,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Heave,Roll,0.5235987755982988,1203043048.183672,3231574963.828031,236041593672.3596,286728367273.89606,-233642554387.4685,-275333567111.0871,2399039284.891083,11394800162.80896,0.0,26928716.645272706,-9.020227509741869e-06,1.4912613975094165e-05,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Heave,Roll,1.5707963267948966,1203043048.183672,3231574963.828031,105239306083.92737,-81387235263.35713,-95171458353.42032,88470076834.3458,10067847730.50705,7082841570.988663,0.0,26928716.645272706,1.5158351005520434e-05,-2.1489117877188286e-05,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Heave,Roll,3.141592653589793,1203043048.183672,3231574963.828031,1375412184442.087,-247782753197.84863,-1363889517590.7756,231698814583.12643,11522666851.31128,-16083938614.722198,0.0,26928716.645272706,2.2961878653788714e-05,-8.13175908749068e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Heave,Pitch,0.2617993877991494,-3460501314157.105,38435692053.18078,1056829319556.4371,-426289326719.2259,-993821490394.6876,391822252078.362,63007829161.74951,-34467074640.86389,-0.0,-349053635.9848404,1.876908979233914e-05,1.4162347243728342e-05,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Heave,Pitch,0.5235987755982988,-3460501314157.105,38435692053.18078,-601433933840.6661,3197716315468.7935,669197950742.3806,-3176739564040.803,67764016901.71448,20976751427.990234,-0.0,-349053635.9848404,-9.020227509741869e-06,1.4912613975094165e-05,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Heave,Pitch,1.5707963267948966,-3460501314157.105,38435692053.18078,-10909774189088.984,461398365410.29297,10873661438360.97,-396784586608.49713,-36112750728.01367,64613778801.79584,-0.0,-349053635.9848404,1.5158351005520434e-05,-2.1489117877188286e-05,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Heave,Pitch,3.141592653589793,-3460501314157.105,38435692053.18078,1185453428826.9036,-3048828570295.258,-1227422641229.068,2995347645694.151,-41969212402.16455,-53480924601.10693,-0.0,-349053635.9848404,2.2961878653788714e-05,-8.13175908749068e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Heave,Yaw,0.2617993877991494,1072362217.6342146,-1951077738.624564,-7269250305.959955,777622824.5937982,683.9460676444145,109.8048856980397,-7269249622.013887,777622934.3986839,0.0,0.0,1.876908979233914e-05,1.4162347243728342e-05,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Heave,Yaw,0.5235987755982988,1072362217.6342146,-1951077738.624564,6351858474.51852,-5839683753.419765,1588.1689396876016,-2979.7075630461118,6351860062.68746,-5839686733.127329,0.0,0.0,-9.020227509741869e-06,1.4912613975094165e-05,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Heave,Yaw,1.5707963267948966,1072362217.6342146,-1951077738.624564,1936115713.9786928,-6390347791.162025,-616.5031136229344,-4834.765803868413,1936115097.4755793,-6390352625.92783,0.0,0.0,1.5158351005520434e-05,-2.1489117877188286e-05,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
1.5,Heave,Yaw,3.141592653589793,1072362217.6342146,-1951077738.624564,3938524817.9915285,-8907403287.067535,1090.1128179504724,-1393.5572065586493,3938525908.1043463,-8907404680.624743,0.0,0.0,2.2961878653788714e-05,-8.13175908749068e-06,9.81,1025.0,sree/Hull_cleaned.stl,200.0,0.0,0.238732414637843,4.1887902047863905,0.2293577981651376,27.394687939302997
